2019-08-16, -0.016244, 0.000754, 0.002141, -0.043062, -3.061981, 7133915837.0
2019-08-15, 0.010151, 0.000406, 0.015296, -0.045363, 1.894318, 8197244441.0
2019-08-14, -0.105895, -0.000503, 0.001712, -0.107217, -22.101303, 7444456154.0
2019-08-13, -0.012206, 0.000259, 0.000456, -0.027761, -2.579026, 5946313205.0
2019-08-12, -0.022235, -0.000171, 0.00023, -0.023816, -4.804794, 5674315559.0
2019-08-11, 0.045272, -6e-06, 0.047719, -0.001077, 9.359329, 6440605605.0
2019-08-10, -0.017841, 0.000196, 0.015421, -0.031811, -3.755371, 6584748527.0
2019-08-09, -0.047311, -0.00015, 0.001912, -0.057463, -10.452957, 6964818795.0
2019-08-08, -0.02407, 0.000563, 0.001695, -0.043618, -5.449142, 6713525644.0
2019-08-07, 0.001639, -0.000422, 0.016087, -0.014358, 0.370361, 7020342210.0
2019-08-06, -0.034987, 0.00013, 0.020925, -0.04553, -8.194382, 7647742672.0
2019-08-05, 0.051849, -8.5e-05, 0.058228, -0.000296, 11.545303, 7765060287.0
2019-08-04, 0.000806, 0.000407, 0.007807, -0.01797, 0.179383, 5238542572.0
2019-08-03, 0.0212, 0.00011, 0.030989, -0.002478, 4.618774, 5697798687.0
2019-08-02, 0.00029, 0.000349, 0.020082, -0.008414, 0.063126, 6159440229.0
2019-08-01, -0.003868, -0.000455, 0.000725, -0.02625, -0.845703, 5965442642.0
2019-07-31, 0.038626, -0.000143, 0.038626, -0.000402, 8.131546, 6003828340.0
2019-07-30, -0.003528, 0.000337, 0.011104, -0.020829, -0.745453, 5489918859.0
2019-07-29, 0.000386, -0.000298, 0.013, -0.01147, 0.081497, 5485190664.0
2019-07-28, 0.018216, 2.6e-05, 0.02234, -0.024856, 3.778244, 5504887934.0
2019-07-27, -0.055645, -5.5e-05, 0.017701, -0.067048, -12.221298, 6257703908.0
2019-07-26, 5.3e-05, 4.6e-05, 0.002816, -0.025008, 0.011612, 5729852178.0
2019-07-25, 0.011848, -0.000356, 0.033209, -0.004198, 2.571625, 6731281160.0
2019-07-24, 0.020297, -0.000821, 0.022596, -0.041532, 4.317855, 7168982843.0
2019-07-23, -0.022208, 3.9e-05, 0.004404, -0.036412, -4.831497, 6976091534.0
2019-07-22, -0.03577, 0.000301, 0.005459, -0.053993, -8.070755, 6338843919.0
2019-07-21, -0.015225, 0.000212, 0.00324, -0.044045, -3.488449, 6685082868.0
2019-07-20, 0.035177, 0.000358, 0.058125, -0.00065, 7.785797, 7976245988.0
2019-07-19, -0.023096, 0.000404, 0.001652, -0.04735, -5.232742, 7606433131.0
2019-07-18, 0.071311, -0.000191, 0.083951, -0.0163, 15.081192, 9327816059.0
2019-07-17, 0.061732, -0.000612, 0.094317, -0.026097, 12.296295, 9387747640.0
2019-07-16, -0.133118, -0.000119, 0.020619, -0.140999, -30.587326, 9036620494.0
2019-07-15, 0.009658, 0.0017, 0.032725, -0.07552, 2.197937, 9723674244.0
2019-07-14, -0.155425, -0.000658, 0.000677, -0.156572, -41.880737, 8578339386.0
2019-07-13, -0.024678, 4.5e-05, 0.001479, -0.047809, -6.817902, 6716829429.0
2019-07-12, 0.028182, -4.4e-05, 0.03778, -0.00262, 7.572662, 8148936015.0
2019-07-11, -0.073442, -0.000194, 6.5e-05, -0.08244, -21.298278, 10216287022.0
2019-07-10, -0.06112, -9.6e-05, 0.01356, -0.075483, -18.878693, 11679985167.0
2019-07-09, -0.013952, 0.000235, 0.015871, -0.025429, -4.370392, 10055159803.0
2019-07-08, 0.0247, 0.000112, 0.028025, -0.007197, 7.550842, 9078905628.0
2019-07-07, 0.063132, 0.000196, 0.078569, -0.005001, 18.153443, 8119724981.0
2019-07-06, -0.001564, -0.00036, 0.027757, -0.004624, -0.450409, 7674615025.0
2019-07-05, 0.012211, -0.0005, 0.03303, -0.006427, 3.474304, 8723493015.0
2019-07-04, -0.061289, -0.000247, 0.002841, -0.067088, -18.576752, 8403513106.0
2019-07-03, 0.03945, 0.000577, 0.04028, -0.000668, 11.50354, 9926711979.0
2019-07-02, -0.006963, -0.000354, 0.006861, -0.071647, -2.044677, 10618413952.0
2019-07-01, 0.010131, -0.001471, 0.035536, -0.036716, 2.945129, 10292223948.0
2019-06-30, -0.091742, -0.001484, 0.008532, -0.091742, -29.362915, 10303111000.0
2019-06-29, 0.028381, 0.000187, 0.034758, -0.052927, 8.832794, 10929374565.0
2019-06-28, 0.057629, -0.000423, 0.063765, -0.004512, 16.958466, 11514656820.0
2019-06-27, -0.126162, 0.000614, 0.019837, -0.172767, -42.485535, 14038092503.0
2019-06-26, 0.058552, -0.00042, 0.136023, -0.006826, 18.626862, 16437084081.0
2019-06-25, 0.02481, 0.000818, 0.02481, -0.00896, 7.701629, 9641764965.0
2019-06-24, 0.008436, -0.000343, 0.014624, -0.02686, 2.596894, 8205712062.0
2019-06-23, -0.005018, 0.000118, 0.02969, -0.011687, -1.552521, 8161062380.0
2019-06-22, 0.049066, 0.000694, 0.068765, -0.000617, 14.470032, 10613731255.0
2019-06-21, 0.085446, 0.000177, 0.086893, 0.000177, 23.215271, 9331694140.0
2019-06-20, 0.0084, -8.9e-05, 0.017228, -0.014591, 2.263214, 6408981097.0
2019-06-19, 0.016525, 1.9e-05, 0.019926, -0.001121, 4.379944, 5516510947.0
2019-06-18, -0.033895, -0.000112, -0.000112, -0.040848, -9.299256, 6205242504.0
2019-06-17, 0.019047, -0.000493, 0.023101, -0.003229, 5.127899, 6009795781.0
2019-06-16, 0.000758, -0.000439, 0.033915, -0.012951, 0.203888, 9676746453.0
2019-06-15, 0.018675, -0.000581, 0.02809, -0.007445, 4.931855, 8126853944.0
2019-06-14, 0.030912, 4.2e-05, 0.035924, -0.007891, 7.91867, 8676891267.0
2019-06-13, -0.018147, 3.9e-05, 0.004829, -0.020341, -4.734497, 8442077836.0
2019-06-12, 0.061524, 0.000585, 0.061989, -0.005251, 15.12146, 8645598618.0
2019-06-11, -0.007023, 0.001382, 0.004616, -0.031087, -1.738296, 7382269700.0
2019-06-10, 0.061923, -0.001101, 0.062532, -0.016067, 14.433426, 8141159848.0
2019-06-09, -0.051483, -0.000804, 0.000955, -0.067066, -12.651398, 7566421456.0
2019-06-08, -0.020692, 0.001271, 0.005767, -0.030691, -5.192261, 7225996863.0
2019-06-07, 0.005836, -0.000557, 0.019553, -0.01153, 1.456024, 8379534528.0
2019-06-06, 0.009809, -0.000509, 0.011712, -0.034608, 2.423325, 8265146806.0
2019-06-05, 0.023669, 0.000656, 0.028173, -0.005616, 5.712219, 8548917062.0
2019-06-04, -0.044611, -0.000381, -0.000381, -0.065242, -11.269134, 10132549747.0
2019-06-03, -0.065196, -0.000507, 0.000402, -0.070176, -17.6176, 9375712917.0
2019-06-02, 0.018216, 0.000458, 0.027943, -0.001317, 4.834259, 8744111713.0
2019-06-01, -0.010153, 0.001193, 0.020306, -0.017116, -2.72229, 9942869852.0
2019-05-31, 0.047896, 0.000611, 0.050031, -0.02637, 12.254608, 11255023515.0
2019-05-30, -0.05046, 0.000357, 0.065858, -0.082043, -13.59674, 13604268584.0
2019-05-29, -0.008511, 3.8e-05, 0.007313, -0.031929, -2.313019, 9819132174.0
2019-05-28, -0.004009, -0.000997, 0.005344, -0.019601, -1.093933, 10362846898.0
2019-05-27, 0.021691, 0.00027, 0.042826, -0.006084, 5.792999, 12074664736.0
2019-05-26, 0.060811, -0.000139, 0.06914, -0.017932, 15.309769, 9664267731.0
2019-05-25, 0.009118, 0.000838, 0.031552, -0.001588, 2.274887, 8924985385.0
2019-05-24, 0.014308, 8.7e-05, 0.037784, -0.011081, 3.519317, 9929433206.0
2019-05-23, 0.005177, -0.000138, 0.011924, -0.044568, 1.266754, 10671663487.0
2019-05-22, -0.041208, -0.000864, 0.014051, -0.048921, -10.516967, 9818257463.0
2019-05-21, 0.013307, -0.00086, 0.040669, -0.014564, 3.351471, 11545049593.0
2019-05-20, -0.036081, -9.5e-05, 0.000991, -0.074585, -9.427796, 10834541285.0
2019-05-19, 0.1138, -0.000621, 0.124239, -0.003566, 26.696976, 12049250894.0
2019-05-18, -0.037616, 0.000602, 0.010659, -0.04375, -9.169357, 10933142646.0
